timestamp,vehicle_count,ml_state,current_state
2025-09-13 01:00:31.199999,46,1,N/A
2025-09-13 01:00:31.200041,46,1,N/A
2025-09-13 01:00:31.200080,46,1,N/A
2025-09-13 01:00:31.200148,46,1,N/A
2025-09-13 01:00:31.200244,46,1,N/A
2025-09-13 01:00:31.200305,46,1,N/A
2025-09-13 01:00:31.200354,46,1,N/A
2025-09-13 01:00:31.200401,46,1,N/A
2025-09-13 01:00:31.200437,46,1,N/A
2025-09-13 01:00:31.200473,46,1,N/A
2025-09-13 01:00:31.200508,46,1,N/A
2025-09-13 01:00:31.200552,46,1,N/A
2025-09-13 01:00:31.200591,46,1,N/A
2025-09-13 01:00:31.200627,46,1,N/A
2025-09-13 01:00:31.200662,46,1,N/A
2025-09-13 01:00:31.200696,46,1,N/A
2025-09-13 01:00:31.200731,46,1,N/A
2025-09-13 01:00:31.200766,46,1,N/A
2025-09-13 01:00:31.200800,46,1,N/A
2025-09-13 01:00:31.200847,46,1,N/A
2025-09-13 01:00:31.200893,46,1,N/A
2025-09-13 01:00:31.200932,46,1,N/A
2025-09-13 01:00:31.200972,46,1,N/A
2025-09-13 01:00:31.201007,46,1,N/A
2025-09-13 01:00:31.201043,46,1,N/A
2025-09-13 01:00:31.201078,46,1,N/A
2025-09-13 01:00:31.201121,46,1,N/A
2025-09-13 01:00:31.201160,47,1,N/A
2025-09-13 01:00:31.201219,47,1,N/A
2025-09-13 01:00:31.201273,47,1,N/A
2025-09-13 01:00:31.201337,47,1,N/A
2025-09-13 01:00:31.201379,47,1,N/A
2025-09-13 01:00:31.201446,47,1,N/A
2025-09-13 01:00:31.201691,47,1,N/A
2025-09-13 01:00:31.201842,47,1,N/A
2025-09-13 01:00:31.202027,47,1,N/A
2025-09-13 01:00:31.202206,47,1,N/A
2025-09-13 01:00:31.202290,47,1,N/A
2025-09-13 01:00:31.202375,47,1,N/A
2025-09-13 01:00:31.202462,47,1,N/A
2025-09-13 01:00:31.202617,47,1,N/A
2025-09-13 01:00:31.202689,47,1,N/A
2025-09-13 01:00:31.202746,47,1,N/A
2025-09-13 01:00:31.202786,47,1,N/A
2025-09-13 01:00:31.202822,47,1,N/A
2025-09-13 01:00:31.202857,47,1,N/A
2025-09-13 01:00:31.202893,47,1,N/A
2025-09-13 01:00:31.202927,47,1,N/A
2025-09-13 01:00:31.202961,47,1,N/A
2025-09-13 01:00:31.202996,47,1,N/A
2025-09-13 01:00:31.203031,47,1,N/A
2025-09-13 01:00:31.203074,47,1,N/A
2025-09-13 01:00:31.203108,47,1,N/A
2025-09-13 01:00:31.203143,47,1,N/A
2025-09-13 01:00:31.203178,47,1,N/A
2025-09-13 01:00:31.203213,47,1,N/A
2025-09-13 01:00:31.203247,47,1,N/A
2025-09-13 01:00:31.203282,48,1,N/A
2025-09-13 01:00:31.203315,48,1,N/A
2025-09-13 01:00:31.203349,48,1,N/A
2025-09-13 01:00:31.203395,48,1,N/A
2025-09-13 01:00:31.203443,48,1,N/A
2025-09-13 01:00:31.203480,48,1,N/A
2025-09-13 01:00:31.203514,48,1,N/A
2025-09-13 01:00:31.203551,48,1,N/A
2025-09-13 01:00:31.203586,48,1,N/A
2025-09-13 01:00:31.203623,48,1,N/A
2025-09-13 01:00:31.203657,48,1,N/A
2025-09-13 01:00:31.203691,48,1,N/A
2025-09-13 01:00:31.203732,48,1,N/A
2025-09-13 01:00:31.203783,48,1,N/A
2025-09-13 01:00:31.203821,48,1,N/A
2025-09-13 01:00:31.203855,48,1,N/A
2025-09-13 01:00:31.203890,48,1,N/A
2025-09-13 01:00:31.203924,48,1,N/A
2025-09-13 01:00:31.203958,48,1,N/A
2025-09-13 01:00:31.203992,48,1,N/A
2025-09-13 01:00:31.204026,48,1,N/A
2025-09-13 01:00:31.204061,48,1,N/A
2025-09-13 01:00:31.204095,48,1,N/A
2025-09-13 01:00:31.204134,48,1,N/A
2025-09-13 01:00:31.204180,48,1,N/A
2025-09-13 01:00:31.204222,48,1,N/A
2025-09-13 01:00:31.204256,48,1,N/A
2025-09-13 01:00:31.204290,48,1,N/A
2025-09-13 01:00:31.204324,48,1,N/A
2025-09-13 01:00:31.204358,48,1,N/A
2025-09-13 01:00:31.204392,49,1,N/A
2025-09-13 01:00:31.204426,49,1,N/A
2025-09-13 01:00:31.204460,49,1,N/A
2025-09-13 01:00:31.204494,49,1,N/A
2025-09-13 01:00:31.204528,49,1,N/A
2025-09-13 01:00:31.204562,49,1,N/A
2025-09-13 01:00:31.204596,49,1,N/A
2025-09-13 01:00:31.204630,49,1,N/A
2025-09-13 01:00:31.204664,49,1,N/A
2025-09-13 01:00:31.204700,49,1,N/A
2025-09-13 01:00:31.204743,49,1,N/A
2025-09-13 01:00:31.204777,49,1,N/A
2025-09-13 01:00:31.204811,49,1,N/A
2025-09-13 01:00:31.204850,49,1,N/A
2025-09-13 01:00:31.204896,49,1,N/A
2025-09-13 01:00:31.204936,49,1,N/A
2025-09-13 01:00:31.204973,49,1,N/A
2025-09-13 01:00:31.205008,49,1,N/A
2025-09-13 01:00:31.205047,49,1,N/A
2025-09-13 01:00:31.205081,49,1,N/A
2025-09-13 01:00:31.205123,49,1,N/A
2025-09-13 01:00:31.205157,49,1,N/A
2025-09-13 01:00:31.205191,49,1,N/A
2025-09-13 01:00:31.205228,49,1,N/A
2025-09-13 01:00:31.205266,49,1,N/A
2025-09-13 01:00:31.205303,49,1,N/A
2025-09-13 01:00:31.205342,49,1,N/A
2025-09-13 01:00:31.205380,49,1,N/A
2025-09-13 01:00:31.205415,49,1,N/A
2025-09-13 01:00:31.205448,49,1,N/A
2025-09-13 01:00:31.205482,50,1,N/A
2025-09-13 01:00:31.205516,50,1,N/A
2025-09-13 01:00:31.205558,50,1,N/A
2025-09-13 01:00:31.205595,50,1,N/A
2025-09-13 01:00:31.205634,50,1,N/A
2025-09-13 01:00:31.205686,50,1,N/A
2025-09-13 01:00:31.205725,50,1,N/A
2025-09-13 01:00:31.205762,50,1,N/A
2025-09-13 01:00:31.205797,50,1,N/A
2025-09-13 01:00:31.205832,50,1,N/A
2025-09-13 01:00:31.205866,50,1,N/A
2025-09-13 01:00:31.205901,50,1,N/A
2025-09-13 01:00:31.205946,50,1,N/A
2025-09-13 01:00:31.205994,50,1,N/A
2025-09-13 01:00:31.206038,50,1,N/A
2025-09-13 01:00:31.206079,50,1,N/A
2025-09-13 01:00:31.206184,50,1,N/A
2025-09-13 01:00:31.206238,50,1,N/A
2025-09-13 01:00:31.206283,50,1,N/A
2025-09-13 01:00:31.206325,50,1,N/A
2025-09-13 01:00:31.206367,50,1,N/A
2025-09-13 01:00:31.206408,50,1,N/A
2025-09-13 01:00:31.206577,50,1,N/A
2025-09-13 01:00:31.206647,50,1,N/A
2025-09-13 01:00:31.206886,50,1,N/A
2025-09-13 01:00:31.206936,50,1,N/A
2025-09-13 01:00:31.207005,50,1,N/A
2025-09-13 01:00:31.207056,50,1,N/A
2025-09-13 01:00:31.207125,50,1,N/A
2025-09-13 01:00:31.207181,50,1,N/A
2025-09-13 01:00:31.207228,51,1,N/A
2025-09-13 01:00:31.207274,51,1,N/A
2025-09-13 01:00:31.207363,51,1,N/A
2025-09-13 01:00:31.207601,51,1,N/A
2025-09-13 01:00:31.207780,51,1,N/A
2025-09-13 01:00:31.207831,51,1,N/A
2025-09-13 01:00:31.207875,51,1,N/A
2025-09-13 01:00:31.207915,51,1,N/A
2025-09-13 01:00:31.207952,51,1,N/A
2025-09-13 01:00:31.208004,51,1,N/A
2025-09-13 01:00:31.208051,51,1,N/A
2025-09-13 01:00:31.208090,51,1,N/A
2025-09-13 01:00:31.208125,51,1,N/A
2025-09-13 01:00:31.208179,51,1,N/A
2025-09-13 01:00:31.208221,51,1,N/A
2025-09-13 01:00:31.208260,51,1,N/A
2025-09-13 01:00:31.208296,51,1,N/A
2025-09-13 01:00:31.208330,51,1,N/A
2025-09-13 01:00:31.208365,51,1,N/A
2025-09-13 01:00:31.208405,51,1,N/A
2025-09-13 01:00:31.208452,51,1,N/A
2025-09-13 01:00:31.208500,51,1,N/A
2025-09-13 01:00:31.208550,51,1,N/A
2025-09-13 01:00:31.208621,51,1,N/A
2025-09-13 01:00:31.208661,51,1,N/A
2025-09-13 01:00:31.208700,51,1,N/A
2025-09-13 01:00:31.208740,51,1,N/A
2025-09-13 01:00:31.208778,51,1,N/A
2025-09-13 01:00:31.208838,51,1,N/A
2025-09-13 01:00:31.208892,51,1,N/A
2025-09-13 01:00:31.208955,52,1,N/A
2025-09-13 01:00:31.209010,52,1,N/A
2025-09-13 01:00:31.209062,52,1,N/A
2025-09-13 01:00:31.209146,52,1,N/A
2025-09-13 01:00:31.209201,52,1,N/A
2025-09-13 01:00:31.209242,52,1,N/A
2025-09-13 01:00:31.209280,52,1,N/A
2025-09-13 01:00:31.209317,52,1,N/A
2025-09-13 01:00:31.209354,52,1,N/A
2025-09-13 01:00:31.209396,52,1,N/A
2025-09-13 01:00:31.209444,52,1,N/A
2025-09-13 01:00:31.209480,52,1,N/A
2025-09-13 01:00:31.209516,52,1,N/A
2025-09-13 01:00:31.209563,52,1,N/A
2025-09-13 01:00:31.209609,52,1,N/A
2025-09-13 01:00:31.209657,52,1,N/A
2025-09-13 01:00:31.209705,52,1,N/A
2025-09-13 01:00:31.209741,52,1,N/A
2025-09-13 01:00:31.209776,52,1,N/A
2025-09-13 01:00:31.209811,52,1,N/A
2025-09-13 01:00:31.209846,52,1,N/A
2025-09-13 01:00:31.209881,52,1,N/A
2025-09-13 01:00:31.209916,52,1,N/A
2025-09-13 01:00:31.209971,52,1,N/A
2025-09-13 01:00:31.210020,52,1,N/A
2025-09-13 01:00:31.210061,52,1,N/A
2025-09-13 01:00:31.210106,52,1,N/A
2025-09-13 01:00:31.210148,52,1,N/A
2025-09-13 01:00:31.210193,52,1,N/A
2025-09-13 01:00:31.210228,52,1,N/A
2025-09-13 01:00:31.210263,53,1,N/A
2025-09-13 01:00:31.210298,53,1,N/A
2025-09-13 01:00:31.210333,53,1,N/A
2025-09-13 01:00:31.210368,53,1,N/A
2025-09-13 01:00:31.210404,53,1,N/A
2025-09-13 01:00:31.210438,53,1,N/A
2025-09-13 01:00:31.210474,53,1,N/A
2025-09-13 01:00:31.210509,53,1,N/A
2025-09-13 01:00:31.210544,53,1,N/A
2025-09-13 01:00:31.210582,53,1,N/A
2025-09-13 01:00:31.210617,53,1,N/A
2025-09-13 01:00:31.210652,53,1,N/A
2025-09-13 01:00:31.210701,53,1,N/A
2025-09-13 01:00:31.210740,53,1,N/A
2025-09-13 01:00:31.210775,53,1,N/A
2025-09-13 01:00:31.210811,53,1,N/A
2025-09-13 01:00:31.210855,53,1,N/A
2025-09-13 01:00:31.210910,53,1,N/A
2025-09-13 01:00:31.210955,53,1,N/A
2025-09-13 01:00:31.210996,53,1,N/A
2025-09-13 01:00:31.211037,53,1,N/A
2025-09-13 01:00:31.211074,53,1,N/A
2025-09-13 01:00:31.211110,53,1,N/A
2025-09-13 01:00:31.211146,53,1,N/A
2025-09-13 01:00:31.211187,53,1,N/A
2025-09-13 01:00:31.211229,53,1,N/A
2025-09-13 01:00:31.211268,53,1,N/A
2025-09-13 01:00:31.211308,53,1,N/A
2025-09-13 01:00:31.211348,53,1,N/A
2025-09-13 01:00:31.211388,53,1,N/A
2025-09-13 01:00:31.211428,54,1,N/A
2025-09-13 01:00:31.211464,54,1,N/A
2025-09-13 01:00:31.211502,54,1,N/A
2025-09-13 01:00:31.211548,54,1,N/A
2025-09-13 01:00:31.211591,54,1,N/A
2025-09-13 01:00:31.211631,54,1,N/A
2025-09-13 01:00:31.211671,54,1,N/A
2025-09-13 01:00:31.211711,54,1,N/A
2025-09-13 01:00:31.211753,54,1,N/A
2025-09-13 01:00:31.211799,54,1,N/A
2025-09-13 01:00:31.211839,54,1,N/A
2025-09-13 01:00:31.211879,54,1,N/A
2025-09-13 01:00:31.211918,54,1,N/A
2025-09-13 01:00:31.211958,54,1,N/A
2025-09-13 01:00:31.211995,54,1,N/A
2025-09-13 01:00:31.212029,54,1,N/A
2025-09-13 01:00:31.212065,54,1,N/A
2025-09-13 01:00:31.212108,54,1,N/A
2025-09-13 01:00:31.212155,54,1,N/A
2025-09-13 01:00:31.212197,54,1,N/A
2025-09-13 01:00:31.212232,54,1,N/A
2025-09-13 01:00:31.212268,54,1,N/A
2025-09-13 01:00:31.212316,54,1,N/A
2025-09-13 01:00:31.212366,54,1,N/A
2025-09-13 01:00:31.212410,54,1,N/A
2025-09-13 01:00:31.212459,54,1,N/A
2025-09-13 01:00:31.212499,54,1,N/A
2025-09-13 01:00:31.212533,54,1,N/A
2025-09-13 01:00:31.212568,54,1,N/A
2025-09-13 01:00:31.212603,54,1,N/A
2025-09-13 01:00:31.212638,55,1,N/A
2025-09-13 01:00:31.212673,55,1,N/A
2025-09-13 01:00:31.212717,55,1,N/A
2025-09-13 01:00:31.212762,55,1,N/A
2025-09-13 01:00:31.212799,55,1,N/A
2025-09-13 01:00:31.212833,55,1,N/A
2025-09-13 01:00:31.212868,55,1,N/A
2025-09-13 01:00:31.212903,55,1,N/A
2025-09-13 01:00:31.212938,55,1,N/A
2025-09-13 01:00:31.212973,55,1,N/A
2025-09-13 01:00:31.213011,55,1,N/A
2025-09-13 01:00:31.213108,55,1,N/A
2025-09-13 01:00:31.213164,55,1,N/A
2025-09-13 01:00:31.213215,55,1,N/A
2025-09-13 01:00:31.213257,55,1,N/A
2025-09-13 01:00:31.213298,55,1,N/A
2025-09-13 01:00:31.213337,55,1,N/A
2025-09-13 01:00:31.213376,55,1,N/A
2025-09-13 01:00:31.213416,55,1,N/A
2025-09-13 01:00:31.213455,55,1,N/A
2025-09-13 01:00:31.213513,55,1,N/A
2025-09-13 01:00:31.213558,55,1,N/A
2025-09-13 01:00:31.213599,55,1,N/A
2025-09-13 01:00:31.213653,55,1,N/A
2025-09-13 01:00:31.213713,55,1,N/A
2025-09-13 01:00:31.213753,55,1,N/A
2025-09-13 01:00:31.213792,55,1,N/A
2025-09-13 01:00:31.213832,55,1,N/A
2025-09-13 01:00:31.213872,55,1,N/A
2025-09-13 01:00:31.213978,55,1,N/A
2025-09-13 01:00:31.214039,56,1,N/A
2025-09-13 01:00:31.214080,56,1,N/A
2025-09-13 01:00:31.214146,56,1,N/A
2025-09-13 01:00:31.214210,56,1,N/A
2025-09-13 01:00:31.214263,56,1,N/A
2025-09-13 01:00:31.214307,56,1,N/A
2025-09-13 01:00:31.214357,56,1,N/A
2025-09-13 01:00:31.214407,56,1,N/A
2025-09-13 01:00:31.214444,56,1,N/A
2025-09-13 01:00:31.214481,56,1,N/A
2025-09-13 01:00:31.214516,56,1,N/A
2025-09-13 01:00:31.214552,56,1,N/A
2025-09-13 01:00:31.214588,56,1,N/A
2025-09-13 01:00:31.214623,56,1,N/A
2025-09-13 01:00:31.214659,56,1,N/A
2025-09-13 01:00:31.214700,56,1,N/A
2025-09-13 01:00:31.214735,56,1,N/A
2025-09-13 01:00:31.214771,56,1,N/A
2025-09-13 01:00:31.214807,56,1,N/A
2025-09-13 01:00:31.214842,56,1,N/A
2025-09-13 01:00:31.214877,56,1,N/A
2025-09-13 01:00:31.214913,56,1,N/A
2025-09-13 01:00:31.214961,56,1,N/A
2025-09-13 01:00:31.215015,56,1,N/A
2025-09-13 01:00:31.215074,56,1,N/A
2025-09-13 01:00:31.215116,56,1,N/A
2025-09-13 01:00:31.215156,56,1,N/A
2025-09-13 01:00:31.215196,56,1,N/A
2025-09-13 01:00:31.215236,56,1,N/A
2025-09-13 01:00:31.215275,56,1,N/A
2025-09-13 01:00:31.215314,57,1,N/A
2025-09-13 01:00:31.215373,57,1,N/A
2025-09-13 01:00:31.215416,57,1,N/A
2025-09-13 01:00:31.215465,57,1,N/A
2025-09-13 01:00:31.215512,57,1,N/A
2025-09-13 01:00:31.215554,57,1,N/A
2025-09-13 01:00:31.215661,57,1,N/A
2025-09-13 01:00:31.215703,57,1,N/A
2025-09-13 01:00:31.215760,57,1,N/A
2025-09-13 01:00:31.215801,57,1,N/A
2025-09-13 01:00:31.215879,57,1,N/A
2025-09-13 01:00:31.215927,57,1,N/A
2025-09-13 01:00:31.215992,57,1,N/A
2025-09-13 01:00:31.216047,57,1,N/A
2025-09-13 01:00:31.216128,57,1,N/A
2025-09-13 01:00:31.216235,57,1,N/A
2025-09-13 01:00:31.216408,57,1,N/A
2025-09-13 01:00:31.216483,57,1,N/A
2025-09-13 01:00:31.216526,57,1,N/A
2025-09-13 01:00:31.216567,57,1,N/A
2025-09-13 01:00:31.216649,57,1,N/A
2025-09-13 01:00:31.216691,57,1,N/A
2025-09-13 01:00:31.216732,57,1,N/A
2025-09-13 01:00:31.216770,57,1,N/A
2025-09-13 01:00:31.216805,57,1,N/A
2025-09-13 01:00:31.216844,57,1,N/A
2025-09-13 01:00:31.216885,57,1,N/A
2025-09-13 01:00:31.216924,57,1,N/A
2025-09-13 01:00:31.216964,57,1,N/A
2025-09-13 01:00:31.217002,57,1,N/A
2025-09-13 01:00:31.217040,58,1,N/A
2025-09-13 01:00:31.217081,58,1,N/A
2025-09-13 01:00:31.217121,58,1,N/A
2025-09-13 01:00:31.217163,58,1,N/A
2025-09-13 01:00:31.217204,58,1,N/A
2025-09-13 01:00:31.217245,58,1,N/A
2025-09-13 01:00:31.217283,58,1,N/A
2025-09-13 01:00:31.217318,58,1,N/A
2025-09-13 01:00:31.217357,58,1,N/A
2025-09-13 01:00:31.217402,58,1,N/A
2025-09-13 01:00:31.217437,58,1,N/A
2025-09-13 01:00:31.217480,58,1,N/A
2025-09-13 01:00:31.217526,58,1,N/A
2025-09-13 01:00:31.217572,58,1,N/A
2025-09-13 01:00:31.217610,58,1,N/A
2025-09-13 01:00:31.217649,58,1,N/A
2025-09-13 01:00:31.217688,58,1,N/A
2025-09-13 01:00:31.217729,58,1,N/A
2025-09-13 01:00:31.217771,58,1,N/A
2025-09-13 01:00:31.217817,58,1,N/A
2025-09-13 01:00:31.217858,58,1,N/A
2025-09-13 01:00:31.217897,58,1,N/A
2025-09-13 01:00:31.217937,58,1,N/A
2025-09-13 01:00:31.217986,58,1,N/A
2025-09-13 01:00:31.218060,58,1,N/A
2025-09-13 01:00:31.218116,58,1,N/A
2025-09-13 01:00:31.218160,58,1,N/A
2025-09-13 01:00:31.218202,58,1,N/A
2025-09-13 01:00:31.218243,58,1,N/A
2025-09-13 01:00:31.218288,58,1,N/A
2025-09-13 01:00:31.218419,59,1,N/A
2025-09-13 01:00:31.218475,59,1,N/A
2025-09-13 01:00:31.218523,59,1,N/A
2025-09-13 01:00:31.218575,59,1,N/A
2025-09-13 01:00:31.218659,59,1,N/A
2025-09-13 01:00:31.218713,59,1,N/A
2025-09-13 01:00:31.218883,59,1,N/A
2025-09-13 01:00:31.218965,59,1,N/A
2025-09-13 01:00:31.219030,59,1,N/A
2025-09-13 01:00:31.219073,59,1,N/A
2025-09-13 01:00:31.219116,59,1,N/A
2025-09-13 01:00:31.219165,59,1,N/A
2025-09-13 01:00:31.219210,59,1,N/A
2025-09-13 01:00:31.219469,59,1,N/A
2025-09-13 01:00:31.219529,59,1,N/A
2025-09-13 01:00:31.219578,59,1,N/A
2025-09-13 01:00:31.219625,59,1,N/A
2025-09-13 01:00:31.219678,59,1,N/A
2025-09-13 01:00:31.219757,59,1,N/A
2025-09-13 01:00:31.219803,59,1,N/A
2025-09-13 01:00:31.219885,59,1,N/A
2025-09-13 01:00:31.219928,59,1,N/A
2025-09-13 01:00:31.219969,59,1,N/A
2025-09-13 01:00:31.220012,59,1,N/A
2025-09-13 01:00:31.220052,59,1,N/A
2025-09-13 01:00:31.220094,59,1,N/A
2025-09-13 01:00:31.220134,59,1,N/A
2025-09-13 01:00:31.220174,59,1,N/A
2025-09-13 01:00:31.220231,59,1,N/A
2025-09-13 01:00:31.220289,59,1,N/A
2025-09-13 01:00:31.220339,60,1,N/A
2025-09-13 01:00:31.220385,60,1,EW_Green
